campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2,total
All Campuses,, , ,2024,5,14,10,20462.97,5668.64,6803.64,4.75,156.21,28.55,5847,1461641,559,6836,1708667,653,398,99354,38,13080,3269662,56394,8.034,3,,20462.97
All Campuses,, , ,2024,5,14,11,18908.13,5519.95,7150.1,4.66,154.98,28.33,5402,1350581,516,7185,1795675,686,390,97563,37,12977,3243820,59016,7.27,3,,18908.13
All Campuses,, , ,2024,5,14,12,18690.57,6841.09,7451,4.68,157.87,28.85,5340,1335041,510,7487,1871245,715,392,97915,37,13219,3304201,61403,6.435,3,,18690.57
All Campuses,, , ,2024,5,14,13,18893.11,6710.82,7484.84,4.79,159.07,29.07,5398,1349509,516,7521,1879743,719,401,100218,38,13320,3329470,61693,6.616,3,,18893.11
All Campuses,, , ,2024,5,14,14,18902.27,5884.93,7803.87,4.75,162.9,29.77,5401,1350162,516,7841,1959863,749,398,99449,38,13640,3409474,64246,7.067,3,,18902.27
All Campuses,, , ,2024,5,14,15,18184.77,5093.58,7811.74,4.65,160.44,29.32,5196,1298913,496,7849,1961841,750,390,97402,37,13435,3358155,64240,7.107,3,,18184.77
All Campuses,, , ,2024,5,14,16,19086.53,4137.24,7958.04,4.66,165.28,30.21,5453,1363324,521,7996,1998582,764,390,97494,37,13840,3459400,65497,8.115,3,,19086.53
All Campuses,, , ,2024,5,14,17,18730.19,2431.1,7930.33,4.59,163.66,29.91,5351,1337871,511,7969,1991624,761,384,96003,37,13704,3425497,65241,8.850999999999999,3,,18730.19
All Campuses,, , ,2024,5,14,18,17184.02,755.51,7432.05,4.58,152.4,27.85,4910,1227431,469,7468,1866485,713,384,95863,37,12761,3189779,61106,8.919,3,,17184.02
All Campuses,, , ,2024,5,14,19,17007.25,57.52,7165.99,4.73,148.76,27.19,4859,1214804,464,7200,1799667,688,396,99053,38,12456,3113524,58961,9.205,3,,17007.25
All Campuses,, , ,2024,5,14,20,17338.88,1.38,6402.29,4.62,140.61,25.7,4954,1238492,473,6433,1607871,615,387,96762,37,11774,2943125,52883,9.414,3,,17338.88
All Campuses,, , ,2024,5,14,21,16224.62,1.47,5830.77,4.89,130.22,23.8,4636,1158902,443,5859,1464340,560,410,102358,39,10904,2725600,48204,8.807,3,,16224.62
All Campuses,, , ,2024,5,14,22,19634.14,1.46,5302.71,4.73,135.35,24.74,5610,1402439,536,5328,1331723,509,396,98887,38,11334,2833048,44307,10.659,3,,19634.14
All Campuses,, , ,2024,5,14,23,18824.91,1.31,4746.09,4.71,125.89,23.01,5379,1344637,514,4769,1191933,456,394,98532,38,10542,2635102,39776,10.221,3,,18824.91
All Campuses,, , ,2024,5,15,0,19323.78,1.6099999999999999,4615.62,4.64,125.96,23.02,5521,1380271,527,4638,1159167,443,389,97121,37,10548,2636559,38780,10.492,4,,19323.78
All Campuses,, , ,2024,5,15,1,20162.08,1.54,4586.06,4.61,128.44,23.48,5761,1440149,550,4608,1151743,440,386,96437,37,10755,2688329,38624,10.947,4,,20162.08
All Campuses,, , ,2024,5,15,2,17922.07,1.41,4288.39,4.58,117.19,21.42,5121,1280149,489,4309,1076985,412,383,95847,37,9813,2452981,36028,9.73,4,,17922.07
All Campuses,, , ,2024,5,15,3,18499.27,1.31,4240.15,4.61,118.61,21.68,5286,1321377,505,4261,1064871,407,386,96498,37,9932,2482745,35697,10.046,4,,18499.27
All Campuses,, , ,2024,5,15,4,19232.95,1.31,4214.39,4.88,121.08,22.13,5495,1373783,525,4235,1058402,405,409,102208,39,10139,2534392,35562,10.442,4,,19232.95
All Campuses,, , ,2024,5,15,5,20694.73,4.2,4662.86,4.97,131.54,24.04,5913,1478195,565,4685,1171031,448,416,103973,40,11014,2753199,39290,11.234,4,,20694.73
All Campuses,, , ,2024,5,15,6,20284.66,240.1,5036.75,4.8,134.46,24.58,5796,1448905,554,5061,1264930,484,402,100477,38,11259,2814311,42242,10.884,4,,20284.66
All Campuses,, , ,2024,5,15,7,19002.49,1548.89,5393.95,4.8,134.37,24.56,5429,1357321,519,5420,1354637,518,402,100502,38,11251,2812460,44976,9.475,4,,19002.49
All Campuses,, , ,2024,5,15,8,19904.56,3363.1,5905.45,4.61,143.39,26.21,5687,1421755,543,5934,1483094,567,386,96381,37,12007,3001230,49155,8.981,4,,19904.56
All Campuses,, , ,2024,5,15,9,19640.74,4356.8,6293.73,4.32,146.87,26.84,5612,1402911,536,6324,1580606,604,362,90502,35,12298,3074019,52236,8.301,4,,19640.74
